set,number,name,subtitle,count,type,aspects,traits,arenas,cost,power,hp,fronttext,backtext,epicaction,doublesided,backart,frontart,rarity,marketprice,karabast_number
sor,175,Forced Surrender,,1,Event,['Aggression'],['PLAN'],,6,,,Draw 2 cards. Each opponent whose base you've damaged this phase discards 2 cards from their hand.,,,False,,https://cdn.swu-db.com/images/cards/SOR/175.png,Uncommon,0.10,175
sor,249,Frontier AT-RT,,1,Unit,,"['VEHICLE', 'WALKER']",['Ground'],4,3,5,"While you control another VEHICLE unit, this unit gains AMBUSH. (After you play this unit, it may ready and attack an enemy unit.)",,,False,,https://cdn.swu-db.com/images/cards/SOR/249.png,Common,0.05,249
sor,110,Frontline Shuttle,,1,Unit,['Command'],"['VEHICLE', 'TRANSPORT']",['Space'],2,1,3,"Action [defeat this unit]: Attack with a unit, even if it's exhausted. it can't attack bases for this attack.",,,False,,https://cdn.swu-db.com/images/cards/SOR/110.png,Rare,0.37,110
sor,235,Galactic Ambition,,1,Event,['Villainy'],['INNATE'],,7,,,Play a non-Heroism unit from your hand for free. Deal damage to your base equal to its cost.,,,False,,https://cdn.swu-db.com/images/cards/SOR/235.png,Rare,0.25,235
sor,211,Gamorrean Guards,,1,Unit,['Cunning'],['UNDERWORLD'],['Ground'],4,4,4,"While you control another Cunning unit, this unit gains SENTINEL. (Units in this arena can't attack your non-Sentinel units or your base.)",,,False,,https://cdn.swu-db.com/images/cards/SOR/211.png,Common,0.08,211
sor,242,General Dodonna,Massassi Group Commander,1,Unit,['Heroism'],"['REBEL', 'OFFICIAL']",['Ground'],4,4,4,Other friendly REBEL units get +1/+1.,,,False,,https://cdn.swu-db.com/images/cards/SOR/242.png,Uncommon,0.16,242
sor,105,General Krell,Heartless Tactician,1,Unit,"['Command', 'Command']","['FORCE', 'JEDI', 'REPUBLIC']",['Ground'],5,5,4,"Each other friendly unit gains:|""When Defeated: You may draw a card.""",,,False,,https://cdn.swu-db.com/images/cards/SOR/105.png,Rare,0.41,105
sor,080,General Tagge,Concerned Commander,1,Unit,"['Command', 'Villainy']","['IMPERIAL', 'OFFICIAL']",['Ground'],2,2,2,When Played: Give an Experience token to each of up to 3 TROOPER units.,,,False,,https://cdn.swu-db.com/images/cards/SOR/080.png,Uncommon,0.13,080
sor,230,General Veers,Blizzard Force Commander,1,Unit,['Villainy'],"['IMPERIAL', 'OFFICIAL']",['Ground'],3,3,3,Other friendly IMPERIAL units get +1/+1.,,,False,,https://cdn.swu-db.com/images/cards/SOR/230.png,Uncommon,0.13,230
sor,036,Gideon Hask,Ruthless Loyalist,1,Unit,"['Vigilance', 'Villainy']","['IMPERIAL', 'TROOPER']",['Ground'],5,5,5,When an enemy unit is defeated: Give an Experience token to a friendly unit.,,,False,,https://cdn.swu-db.com/images/cards/SOR/036.png,Rare,1.94,036
sor,086,Gladiator Star Destroyer,,1,Unit,"['Command', 'Villainy']","['IMPERIAL', 'VEHICLE', 'CAPITAL SHIP']",['Space'],6,5,6,When Played: Give a unit Sentinel for this phase. (Units in this arena can't attack your non-Sentinel units or your base.),,,False,,https://cdn.swu-db.com/images/cards/SOR/086.png,Common,0.08,086
sor,016,Grand Admiral Thrawn,Patient and Insightful,1,Leader,"['Cunning', 'Villainy']","['IMPERIAL', 'OFFICIAL']",['Ground'],6,3,9,"When the action phase starts: Look at the top card of each player's deck.|Action [{C=1}, {Exhaust}]: Reveal the top card of any player's deck. Exhaust a unit that costs the same as or less than the revealed card.",When the action phase starts: Look at the top card of each player's deck.|On Attack: You may reveal the top card of any player's deck. Exhaust a unit that costs the same as or less than the revealed card.,"Epic Action: If you control 7 or more resources, deploy this leader. (Flip him, ready him, and move him to the ground arena.)",True,https://cdn.swu-db.com/images/cards/SOR/016-b.png,https://cdn.swu-db.com/images/cards/SOR/016.png,Rare,0.25,016
sor,011,Grand Inquisitor,Hunting The Jedi,1,Leader,"['Aggression', 'Villainy']","['FORCE', 'IMPERIAL', 'INQUISITOR']",['Ground'],6,3,6,Action [{Exhaust}]: Deal 2 damage to a friendly unit with 3 or less power and ready it.,On Attack: You may deal 1 damage to another friendly unit with 3 or less power and ready it.,"Epic Action: If you control 6 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SOR/011-b.png,https://cdn.swu-db.com/images/cards/SOR/011.png,Rare,0.27,011
sor,007,Grand Moff Tarkin,Oversector Governor,1,Leader,"['Command', 'Villainy']","['IMPERIAL', 'OFFICIAL']",['Ground'],5,2,7,"Action [{C=1}, {{Exhaust}}]: Give an Experience token to an IMPERIAL unit.",On Attack: You may give an Experience token to another IMPERIAL unit.,"Epic Action: If you control 5 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SOR/007-b.png,https://cdn.swu-db.com/images/cards/SOR/007.png,Common,0.08,007
sor,204,Greedo,Slow on the Draw,1,Unit,['Cunning'],"['UNDERWORLD', 'BOUNTY HUNTER']",['Ground'],1,3,1,"When Defeated: You may discard a card from your deck. If it's not a unit, deal 2 damage to a ground unit.",,,False,,https://cdn.swu-db.com/images/cards/SOR/204.png,Uncommon,0.63,204
sor,141,Green Squadron A-Wing,,1,Unit,"['Aggression', 'Heroism']","['REBEL', 'VEHICLE', 'FIGHTER']",['Space'],2,1,3,RAID 2 (This unit gets +2/+0 while attacking.),,,False,,https://cdn.swu-db.com/images/cards/SOR/141.png,Common,0.13,141
sor,061,Guardian of the Whills,,1,Unit,['Vigilance'],"['FORCE', 'FRINGE']",['Ground'],2,2,2,The first upgrade you play on this unit each round costs 1 less.,,,False,,https://cdn.swu-db.com/images/cards/SOR/061.png,Common,0.09,061
sor,148,Guerilla Attack Pod,,1,Unit,"['Aggression', 'Heroism']","['REBEL', 'VEHICLE', 'WALKER']",['Ground'],6,4,6,"GRIT (This unit gets +1/+0 for each damage on it.)|When Played: If a base has 15 or more damage on it, ready this unit.",,,False,,https://cdn.swu-db.com/images/cards/SOR/148.png,Common,0.08,148
sor,017,Han Solo,Audacious Smuggler,1,Leader,"['Cunning', 'Heroism']",['UNDERWORLD'],['Ground'],6,4,6,"Action [{Exhaust}]: Put a card from your hand into play as a resource and ready it. At the start of the next action phase, defeat a resource you control.","On Attack: Put the top card of your deck into play as a resource and ready it. At the start of the next action phase, defeat a resource you control.","Epic Action: If you control 6 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SOR/017-b.png,https://cdn.swu-db.com/images/cards/SOR/017.png,Rare,0.20,017
sor,198,Han Solo,Reluctant Hero,1,Unit,"['Cunning', 'Heroism']",['UNDERWORLD'],['Ground'],7,6,6,"Ambush (After you play this unit, he may ready and attack an enemy unit.) |While attacking, this unit deals combat damage before the defender.",,,False,,https://cdn.swu-db.com/images/cards/SOR/198.png,Rare,0.76,198
sor,121,Hardpoint Heavy Blaster,,1,Upgrade,['Command'],"['MODIFICATION', 'WEAPON']",,2,2,2,"Attach to a VEHICLE unit.|Attached unit gains: ""On Attack: If this unit isn't attacking a base, you may deal 2 damage to a unit in the defender's arena.""",,,False,,https://cdn.swu-db.com/images/cards/SOR/121.png,Uncommon,0.10,121
sor,008,Hera Syndulla,Spectre Two,1,Leader,"['Command', 'Heroism']","['REBEL', 'TWILEK', 'SPECTRE']",['Ground'],6,4,6,Ignore the aspect penalty on SPECTRE cards you play.,Ignore the aspect penalty on SPECTRE cards you play.|On Attack: You may give an Experience token to another unique unit.,"Epic Action: If you control 6 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SOR/008-b.png,https://cdn.swu-db.com/images/cards/SOR/008.png,Rare,0.20,008
sor,150,Heroic Sacrifice,,1,Event,"['Aggression', 'Heroism']",['TACTIC'],,1,,,"Draw a card, then attack with a unit. For this attack, it gets +2/+0 and gains: ""When this unit deals combat damage: Defeat it.""",,,False,,https://cdn.swu-db.com/images/cards/SOR/150.png,Rare,1.15,150
sor,102,Home One,Alliance Flagship,1,Unit,"['Command', 'Heroism']","['REBEL', 'VEHICLE', 'CAPITAL SHIP']",['Space'],8,7,7,Restore 2|Each other friendly unit gains Restore 1.|When Played: Play a Heroism unit from your discard pile. It costs 3 less.,,,False,,https://cdn.swu-db.com/images/cards/SOR/102.png,Legendary,11.41,102
sor,113,Homestead Militia,,1,Unit,['Command'],"['FRINGE', 'TROOPER']",['Ground'],3,3,4,"While you control 6 or more resources, this unit gains SENTINEL. (Units in this arena can't attack your non-Sentinel units or your base.)",,,False,,https://cdn.swu-db.com/images/cards/SOR/113.png,Common,0.08,113
sor,187,I Had No Choice,,1,Event,"['Cunning', 'Villainy']",['TRICK'],,7,,,Choose up to 2 non-leader units. An opponent chooses 1 of those units. Return that unit to its owner's hand and put the other on the bottom of its owner's deck.,,,False,,https://cdn.swu-db.com/images/cards/SOR/187.png,Rare,0.22,187
sor,012,IG-88,Ruthless Bounty Hunter,1,Leader,"['Aggression', 'Villainy']","['UNDERWORLD', 'DROID', 'BOUNTY HUNTER']",['Ground'],5,5,4,"Action [{Exhaust}]: Attack with a unit. If you control more units than the defending player, the attacker gets +1/+0 for this attack.",Each other friendly unit gains Raid 1. (They get +1/+0 while attacking.),"Epic Action: If you control 5 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SOR/012-b.png,https://cdn.swu-db.com/images/cards/SOR/012.png,Common,0.07,012
sor,176,ISB Agent,,1,Unit,"['Cunning', 'Villainy']",['IMPERIAL'],['Ground'],1,1,3,"When Played: You may reveal an event from your hand. If you do, deal 1 damage to a unit.",,,False,,https://cdn.swu-db.com/images/cards/SOR/176.png,Common,0.11,176
sor,002,Iden Versio,Infero Squad Commander,1,Leader,"['Vigilance', 'Villainy']","['IMPERIAL', 'TROOPER']",['Ground'],6,4,4,"Action [{Exhaust}]: If an enemy unit was defeated this phase, heal 1 damage from your base.","SHIELDED (When you deploy this leader, give her a Shield token.)|When an enemy unit is defeated: Heal 1 damage from your base.","Epic Action: If you control 6 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SOR/002-b.png,https://cdn.swu-db.com/images/cards/SOR/002.png,Rare,0.22,002
sor,132,Imperial Interceptor,,1,Unit,"['Aggression', 'Villainy']","['IMPERIAL', 'VEHICLE', 'FIGHTER']",['Space'],4,3,2,When Played: You may deal 3 damage to a space unit.,,,False,,https://cdn.swu-db.com/images/cards/SOR/132.png,Common,0.10,132
sor,031,Inferno Four,Unforgetting,1,Unit,"['Vigilance', 'Villainy']","['IMPERIAL', 'VEHICLE', 'FIGHTER']",['Space'],2,2,3,When Played/When Defeated: Look at the top 2 cards of your deck. Put any number of them on the bottom of your deck and the rest on top in any order.,,,False,,https://cdn.swu-db.com/images/cards/SOR/031.png,Uncommon,0.49,031
sor,166,Infiltrator's Skill,,1,Upgrade,['Aggression'],['LEARNED'],,1,1,1,"Attached unit gains SABOTEUR. (When this unit attacks, ignore Sentinel and defeat the defender's Shields.)",,,False,,https://cdn.swu-db.com/images/cards/SOR/166.png,Common,0.08,166
sor,075,It Binds All Things,,1,Event,['Vigilance'],['FORCE'],,2,,,"Heal up to 3 damage from a unit. If you control a FORCE unit, you may deal that much damage to another unit.",,,False,,https://cdn.swu-db.com/images/cards/SOR/075.png,Rare,0.95,075
sor,181,Jabba the Hutt,Cunning Daimyo,1,Unit,"['Cunning', 'Villainy']","['UNDERWORLD', 'HUTT']",['Ground'],4,2,8,"Each TRICK event you play costs 1 less.|When Played: Search the top 8 cards of your deck for a TRICK event, reveal it, and draw it. (Put the other cards on the bottom of your deck in a random order.)",,,False,,https://cdn.swu-db.com/images/cards/SOR/181.png,Rare,1.24,181
sor,205,Jawa Scavenger,,1,Unit,['Cunning'],"['FRINGE', 'JAWA']",['Ground'],1,2,1,"SABOTEUR (When this unit attacks, ignore Sentinel and defeat the defender's Shields.)",,,False,,https://cdn.swu-db.com/images/cards/SOR/205.png,Common,0.06,205
sor,158,Jedha Agitator,,1,Unit,['Aggression'],['REBEL'],['Ground'],2,2,1,"SABOTEUR (When this unit attacks, ignore Sentinel and defeat the defender's Shields.)|On Attack: If you control a leader unit, deal 2 damage to a ground unit or a base.",,,False,,https://cdn.swu-db.com/images/cards/SOR/158.png,Common,0.04,158
sor,028,Jedha City,Jedha,1,Base,['Cunning'],,,,,25,Epic Action: Give a non-leader unit -4/-0 for this phase.,,,False,,https://cdn.swu-db.com/images/cards/SOR/028.png,Rare,0.26,028
sor,054,Jedi Lightsaber,,1,Upgrade,"['Vigilance', 'Heroism']","['ITEM', 'WEAPON', 'LIGHTSABER']",,3,3,3,"Attach to a non-VEHICLE unit.|If attached unit is a FORCE unit, it gains: ""On Attack: Give the defender -2/-2 for this phase.""",,,False,,https://cdn.swu-db.com/images/cards/SOR/054.png,Rare,4.21,054
sor,018,Jyn Erso,Resisting Oppression,1,Leader,"['Cunning', 'Heroism']",['REBEL'],['Ground'],6,4,7,Action [{Exhaust}]: Attack with a unit. The defender gets -1/-0 for this attack.,"While a friendly unit is attacking, the defender gets -1/-0.","Epic Action: If you control 6 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SOR/018-b.png,https://cdn.swu-db.com/images/cards/SOR/018.png,Common,0.08,018
sor,145,K-2SO,Cassian's Counterpart,1,Unit,"['Aggression', 'Heroism']","['REBEL', 'DROID']",['Ground'],4,4,4,"OVERWHELM|When Defeated: For each opponent, choose one: either deal 3 damage to that player's base, or that player discards a card from their hand.",,,False,,https://cdn.swu-db.com/images/cards/SOR/145.png,Rare,7.78,145
sor,047,Kanan Jarrus,Revealed Jedi,1,Unit,"['Vigilance', 'Heroism']","['FORCE', 'JEDI', 'REBEL', 'SPECTRE']",['Ground'],4,4,5,On Attack: You may discard 1 card from the defending player's deck for each friendly SPECTRE unit. Heal 1 damage from your base for each different aspect among the discarded cards.,,,False,,https://cdn.swu-db.com/images/cards/SOR/047.png,Uncommon,0.57,047
sor,151,Karabast,,1,Event,"['Aggression', 'Heroism']",['SPECTRE'],,2,,,A friendly unit deals damage to an enemy unit equal to the amount of damage on the friendly unit plus 1.,,,False,,https://cdn.swu-db.com/images/cards/SOR/151.png,Uncommon,0.13,151
sor,169,Keep Fighting,,1,Event,['Aggression'],['TACTIC'],,2,,,Ready a unit with 3 or less power.,,,False,,https://cdn.swu-db.com/images/cards/SOR/169.png,Common,0.08,169
sor,027,Kestro City,Vardos,1,Base,['Aggression'],,,,,30,,,,False,,https://cdn.swu-db.com/images/cards/SOR/027.png,Common,0.09,027
sor,197,Lando Calrissian,Responsible Businessman,1,Unit,"['Cunning', 'Heroism']","['FRINGE', 'OFFICIAL']",['Ground'],6,6,5,"SABOTEUR (When this unit attacks, ignore Sentinel and defeat the defender's Shields.)|When Played: Return up to 2 friendly resources to their owners' hands.",,,False,,https://cdn.swu-db.com/images/cards/SOR/197.png,Rare,0.43,197
sor,009,Leia Organa,Alliance General,1,Leader,"['Command', 'Heroism']","['REBEL', 'OFFICIAL']",['Ground'],5,3,6,"Action [{Exhaust}]: Attack with a REBEL unit. Then, you may attack with another REBEL unit.",Raid 1 (This unit gets +1/+0 while attacking.)|When this unit completes an attack: You may attack with another REBEL unit.,"Epic Action: If you control 5 or more resources, deploy this leader.",True,https://cdn.swu-db.com/images/cards/SOR/009-b.png,https://cdn.swu-db.com/images/cards/SOR/009.png,Common,0.06,009
sor,035,Lieutenant Childsen,Death Star Prison Warden,1,Unit,"['Vigilance', 'Villainy']","['IMPERIAL', 'OFFICIAL']",['Ground'],4,2,2,"Sentinel (Units in this arena can't attack your non-sentinel units or your base.)|When Played: Reveal up to 4 Vigilance cards from your hand. For each card revealed this way, give an Experience token to this unit.",,,False,,https://cdn.swu-db.com/images/cards/SOR/035.png,Uncommon,0.20,035
sor,190,Lothal Insurgent,,1,Unit,"['Cunning', 'Heroism']",['REBEL'],['Ground'],2,3,2,"When Played: If you played another card this phase, each opponent draws a card then discards a random card from their hand.",,,False,,https://cdn.swu-db.com/images/cards/SOR/190.png,Common,0.05,190
sor,051,Luke Skywalker,Jedi Knight,1,Unit,"['Vigilance', 'Heroism']","['FORCE', 'JEDI', 'REBEL']",['Ground'],7,6,7,"RESTORE 3|When Played: Give an enemy unit -3/-3 for this phase. If a friendly unit was defeated this phase, give that enemy unit -6/-6 for this phase instead.",,,False,,https://cdn.swu-db.com/images/cards/SOR/051.png,Legendary,43.93,051
sor,149,Mace Windu,Party Crasher,1,Unit,"['Aggression', 'Heroism']","['FORCE', 'JEDI', 'REPUBLIC']",['Ground'],7,5,7,Ambush|When this unit attacks and defeats a unit: Ready him.,,,False,,https://cdn.swu-db.com/images/cards/SOR/149.png,Legendary,8.18,149
sor,076,Make an Opening,,1,Event,['Vigilance'],['TACTIC'],,3,,,Give a unit -2/-2 for this phase. Heal 2 damage from your base.,,,False,,https://cdn.swu-db.com/images/cards/SOR/076.png,Common,0.10,076
sor,234,Maximum Firepower,,1,Event,['Villainy'],"['IMPERIAL', 'TACTIC']",,4,,,"A friendly IMPERIAL unit deals damage equal to its power to a unit.|Then, another friendly IMPERIAL unit deals damage equal to its power to the same unit.",,,False,,https://cdn.swu-db.com/images/cards/SOR/234.png,Common,0.08,234
sor,245,Medal Ceremony,,1,Event,['Heroism'],['REBEL'],,0,,,Give an Experience token to each of up to 3 REBEL units that attacked this phase.,,,False,,https://cdn.swu-db.com/images/cards/SOR/245.png,Common,0.09,245
sor,117,Mercenary Company,,1,Unit,['Command'],"['UNDERWORLD', 'TROOPER']",['Ground'],6,5,5,"AMBUSH (After you play this unit, it may ready and attack an enemy unit.)|OVERWHELM (When attacking an enemy unit, deal excess damage to the opponent's base.)",,,False,,https://cdn.swu-db.com/images/cards/SOR/117.png,Common,0.10,117
sor,193,Millennium Falcon,Piece Of Junk,1,Unit,"['Cunning', 'Heroism']","['UNDERWORLD', 'VEHICLE', 'TRANSPORT']",['Space'],3,3,4,This unit enters play ready. |When you ready cards during the regroup phase: Either pay 1 or return this unit to her owner's hand.,,,False,,https://cdn.swu-db.com/images/cards/SOR/193.png,Legendary,20.93,193
sor,206,Mining Guild TIE Fighter,,1,Unit,['Cunning'],"['FRINGE', 'VEHICLE', 'FIGHTER']",['Space'],1,1,2,"On Attack: You may pay 2. If you do, draw a card.",,,False,,https://cdn.swu-db.com/images/cards/SOR/206.png,Common,0.07,206
sor,171,Mission Briefing,,1,Event,['Aggression'],['PLAN'],,3,,,Choose a player. They draw 2 cards.,,,False,,https://cdn.swu-db.com/images/cards/SOR/171.png,Common,0.07,171
